Date,Portfolio
2021-03-22,0.016395063496271928
2021-03-23,0.0033879983682338077
2021-03-24,-0.012420838818266482
2021-03-25,-0.005631632547779639
2021-03-26,0.005217969438080288
2021-03-29,0.0035773791426326677
2021-03-30,-0.008300329255259175
2021-03-31,0.013946464503870876
2021-04-01,0.021987195095692077
2021-04-05,0.028063838352265818
2021-04-06,-0.0019235000715135866
2021-04-07,0.012993496185008337
2021-04-08,0.01087469334202667
2021-04-09,0.015268125292445044
2021-04-12,-0.005623974272369385
2021-04-13,0.011122018217631625
2021-04-14,-0.0136921074789566
2021-04-15,0.016649496713193015
2021-04-16,0.0017863947137507915
2021-04-19,-0.0019199729710907836
2021-04-20,-0.007651256261730026
2021-04-21,0.004935343807822087
2021-04-22,-0.013053117761742578
2021-04-23,0.015910161127657647
2021-04-26,0.007256791298898983
2021-04-27,-0.0016538522639882487
2021-04-28,0.001620530913665966
2021-04-29,0.002263820159905802
2021-04-30,-0.008555471390984596
2021-05-03,-0.005285554513926767
2021-05-04,-0.02254786161534951
2021-05-05,-0.003127380227696386
2021-05-06,0.011616105439091832
2021-05-07,0.00448253679779094
2021-05-10,-0.026100610865488344
2021-05-11,-0.0025943626293785586
2021-05-12,-0.027217398645687653
2021-05-13,0.012625338401539808
2021-05-14,0.020409378749562227
2021-05-17,-0.000524856590351939
2021-05-18,-0.010814015641616413
2021-05-19,0.0012558910846154855
2021-05-20,0.013726866082207898
2021-05-21,-0.009901673306089806
2021-05-24,0.019399626362911454
2021-05-25,0.001816105842083254
2021-05-26,0.001979674913022452
2021-05-27,-0.009846746284281024
2021-05-28,-0.0021329192885697233
2021-06-01,-0.0007319413276734514
2021-06-02,0.0015374113131996453
2021-06-03,-0.010766513945090666
2021-06-04,0.01617950620985488
2021-06-07,0.003281493972658053
2021-06-08,0.005150733683447592
2021-06-09,0.004065646856349142
2021-06-10,0.009531367103894312
2021-06-11,0.0023598604900845407
2021-06-14,0.012670509723962747
2021-06-15,-0.005249128097386135
2021-06-16,0.0010581065860478132
2021-06-17,0.01388669465281117
2021-06-18,-0.007491102882981629
2021-06-21,0.007709904615039487
2021-06-22,0.010640767337276421
2021-06-23,-0.0012809489399121746
2021-06-24,-0.00238219320300087
2021-06-25,-0.005591709677990608
2021-06-28,0.009738612970022216
2021-06-29,0.005109687352516678
2021-06-30,-0.00026197807019036194
2021-07-01,0.0014131420815187362
2021-07-02,0.021655246955749476
2021-07-06,0.016980894668853875
2021-07-07,0.008459949682174948
2021-07-08,-0.0050605710567153996
2021-07-09,0.0038476539745837856
2021-07-12,0.001220741900556576
2021-07-13,0.003177334246374226
2021-07-14,0.009356713958801863
2021-07-15,-0.008303554666580032
2021-07-16,-0.007857477707171929
2021-07-19,-0.016615650467242667
2021-07-20,0.013396163690064609
2021-07-21,0.004046629721026311
2021-07-22,0.011933138120232195
2021-07-23,0.016106248727907106
2021-07-26,0.005031568708644827
2021-07-27,-0.014959412271630636
2021-07-28,0.0047491091386782595
2021-07-29,-0.001304365020489835
2021-07-30,-0.02262236916139853
2021-08-02,-0.0001329161812378515
2021-08-03,0.009180347463461483
2021-08-04,-0.003016973571687928
2021-08-05,0.006454617957194559
2021-08-06,-0.004499515132117042
2021-08-09,0.0008609541310005294
2021-08-10,-0.0042678550267957055
2021-08-11,-0.00223635191163888
2021-08-12,0.01015597324766855
2021-08-13,0.003209178742458116
2021-08-16,0.006288533059059569
2021-08-17,-0.010192643775787302
2021-08-18,-0.01338198292218466
2021-08-19,0.005092387461319249
2021-08-20,0.012997894522614909
2021-08-23,0.012593984705305579
2021-08-24,0.003383231470289067
2021-08-25,-0.001675681979975749
2021-08-26,-0.0036691953721600373
2021-08-27,0.009328878133813721
2021-08-30,0.01702690452018052
2021-08-31,0.0002283385799195577
2021-09-01,0.0025597572587960737
2021-09-02,-0.0031881506039243227
2021-09-03,0.0029109181848041873
2021-09-07,0.006218947710777649
2021-09-08,-0.0023800595114907793
2021-09-09,-0.007369128509775806
2021-09-10,-0.015478532662041595
2021-09-13,0.0037579501224264196
2021-09-14,-0.00020299219988619216
2021-09-15,0.010837166059538182
2021-09-16,-0.0006037052769744964
2021-09-17,-0.01584094452148402
2021-09-20,-0.021638948227830773
2021-09-21,0.0009412320805167471
2021-09-22,0.012314941137842029
2021-09-23,0.0067946682603325925
2021-09-24,0.00243599667243463
2021-09-27,-0.010476168333190776
2021-09-28,-0.031390922930557404
2021-09-29,-0.001815308146094264
2021-09-30,-0.006661105509860299
2021-10-01,0.013480528191443535
2021-10-04,-0.024019938484418038
2021-10-05,0.015272121688631025
2021-10-06,0.01129076612331252
2021-10-07,0.009818012828108683
2021-10-08,-0.0007245023757197501
2021-10-11,-0.005485239922874732
2021-10-12,-0.007832603916414632
2021-10-13,0.006744357102636441
2021-10-14,0.017966901776250935
2021-10-15,0.011594143602669438
2021-10-18,0.010684781061518718
2021-10-19,0.005119987521846793
2021-10-20,-0.00452298481682057
2021-10-21,0.0047401803777536305
2021-10-22,-0.017689863420156188
2021-10-25,-0.0022760283919895036
2021-10-26,0.010264571206663893
2021-10-27,0.022838787833460862
2021-10-28,0.010405186479722542
2021-10-29,-0.0007376669681706293
2021-11-01,-0.014969551504713385
2021-11-02,0.0075558690932754635
2021-11-03,0.010405224521556632
2021-11-04,0.010552393453182332
2021-11-05,0.004596068584779737
2021-11-08,-0.002541850811208565
2021-11-09,0.005827489610650293
2021-11-10,-0.02050189053900825
2021-11-11,0.00024000526494667544
2021-11-12,0.015470633803090751
2021-11-15,0.0006050219703150646
2021-11-16,0.0028839024201468342
2021-11-17,0.005132698675585299
2021-11-18,0.021771639699351288
2021-11-19,0.0027044925901835515
2021-11-22,-0.013289281049865174
2021-11-23,-0.0013499714215765186
2021-11-24,0.0015946276122561437
2021-11-26,-0.026393493912269736
2021-11-29,0.020476850744484933
2021-11-30,-0.006929377931266571
2021-12-01,-0.007241004855325089
2021-12-02,0.0009239292571539158
2021-12-03,-0.013090287316769828
2021-12-06,0.012546798519927991
2021-12-07,0.029295540845383664
2021-12-08,0.007211767058316661
2021-12-09,-0.005905332434000636
2021-12-10,0.011679615925415325
2021-12-13,-0.015095060989697168
2021-12-14,-0.014311675237527752
2021-12-15,0.022317939861790016
2021-12-16,-0.02733062706117031
2021-12-17,-0.005539573778489178
2021-12-20,-0.009627319020603906
2021-12-21,0.018645880768982
2021-12-22,0.014258044440598288
2021-12-23,0.0029255892874469943
2021-12-27,0.011034979454287212
2021-12-28,-0.0029367226891572154
2021-12-29,-0.0015645670930816507
2021-12-30,-0.005179859953678425
2021-12-31,-0.008295933573335822
2022-01-03,0.01071432531105003
2022-01-04,-0.012805019456346739
2022-01-05,-0.033035055974635304
2022-01-06,-0.007925167600177833
2022-01-07,-0.0020292243078131166
2022-01-10,0.001561192177997613
2022-01-11,0.012570322817533624
2022-01-12,0.006018391688387377
2022-01-13,-0.026808027488068306
2022-01-14,0.008700233199542011
2022-01-18,-0.022265620986899465
2022-01-19,-0.010530435453846127
2022-01-20,-0.014920007725050762
2022-01-21,-0.02881439545807296
2022-01-24,0.003243991506345922
2022-01-25,-0.02511625163298127
2022-01-26,0.009371885580125808
2022-01-27,0.0028184386256015787
2022-01-28,0.039722564677421954
2022-01-31,0.02180953737980154
2022-02-01,0.004946227818956623
2022-02-02,0.022704707424824364
2022-02-03,-0.04291984803381819
2022-02-04,0.035533689948585696
2022-02-07,-0.011946287198966076
2022-02-08,0.013356521452923886
2022-02-09,0.011019991708972766
2022-02-10,-0.02188325955563078
2022-02-11,-0.02834041995382984
2022-02-14,0.005663087631123726
2022-02-15,0.014459400876589413
2022-02-16,0.003946034843846887
2022-02-17,-0.027936147057271373
2022-02-18,-0.01216884309820583
2022-02-22,-0.009778126404280916
2022-02-23,-0.02653548207848246
2022-02-24,0.037424550354651906
2022-02-25,0.012810761776381002
2022-02-28,0.0023922353225752932
2022-03-01,-0.01198017777284269
2022-03-02,0.011948024806414019
2022-03-03,-0.012253903416404411
2022-03-04,-0.017412187804751456
2022-03-07,-0.040796692524885596
2022-03-08,-0.006892252042823375
2022-03-09,0.037861715556672476
2022-03-10,0.0018897848515290294
2022-03-11,-0.018018772376448333
2022-03-14,-0.02404138636310053
2022-03-15,0.03271029851674765
2022-03-16,0.03070188670207314
2022-03-17,0.010019949000115703
2022-03-18,0.02008218819396996
2022-03-21,0.001395653298531976
2022-03-22,0.02123798756934065
2022-03-23,-0.006854382323495814
2022-03-24,0.01568431959909916
2022-03-25,0.0024756448329840324
2022-03-28,0.012902991171793577
2022-03-29,0.010828211038669893
2022-03-30,-0.008386545310622294
2022-03-31,-0.019068923372504105
2022-04-01,0.0032691102637485156
2022-04-04,0.022491935718100313
2022-04-05,-0.018701739390912363
2022-04-06,-0.02948192704657529
2022-04-07,-0.0007382288458362132
2022-04-08,-0.016826519340988735
2022-04-11,-0.030498294907633346
2022-04-12,-0.0026713736182737095
2022-04-13,0.020922455668272492
2022-04-14,-0.026881638707803173
2022-04-18,0.003913973032751902
2022-04-19,0.020827682613728343
2022-04-20,-0.009738660196797689
2022-04-21,-0.021917629213793532
2022-04-22,-0.030501119999322132
2022-04-25,0.01776092425902579
2022-04-26,-0.03990059872696566
2022-04-27,-0.00017487819788754473
2022-04-28,0.03708848937599558
2022-04-29,-0.06733623606296646
2022-05-02,0.012475121283175673
2022-05-03,0.0011288531530134695
2022-05-04,0.030849636516965425
2022-05-05,-0.05717534563378249
2022-05-06,-0.006362982834771092
2022-05-09,-0.03832281605569647
2022-05-10,0.012914583453822154
2022-05-11,-0.03162888650649898
2022-05-12,-0.009859756808515798
2022-05-13,0.03436929978461352
2022-05-16,-0.010814942628327936
2022-05-17,0.02578001750249026
2022-05-18,-0.05474552637566253
2022-05-19,-0.010091553362921675
2022-05-20,-0.0028697588808014093
2022-05-23,0.023490700429625436
2022-05-24,-0.026698121098823996
2022-05-25,0.009015257599271204
2022-05-26,0.023460636296634804
2022-05-27,0.03606695461562616
2022-05-31,0.011357880997178998
2022-06-01,0.0036201176376418074
2022-06-02,0.021941179852573267
2022-06-03,-0.027029968040851542
2022-06-06,0.009987973353273283
2022-06-07,0.004913527427538832
2022-06-08,-0.006820599392258279
2022-06-09,-0.030086295462846732
2022-06-10,-0.04377185403712476
2022-06-13,-0.045576286196646956
2022-06-14,0.001409874655005357
2022-06-15,0.03211201215608156
2022-06-16,-0.03508399342653738
2022-06-17,0.014289370705527247
2022-06-21,0.02991865192918041
2022-06-22,-0.001066639985884185
2022-06-23,0.02050099946526031
2022-06-24,0.03568618104873576
2022-06-27,-0.014271491273847525
2022-06-28,-0.03721685449928114
2022-06-29,0.009722064557419498
2022-06-30,-0.020369120567159255
2022-07-01,0.013917054673336421
2022-07-05,0.026844637227455868
2022-07-06,0.010260065522116536
2022-07-07,0.021336464833529342
2022-07-08,-2.0038245316485116e-05
2022-07-11,-0.022837708396294527
2022-07-12,-0.018088405489785315
2022-07-13,-0.004803646049461107
2022-07-14,0.004707418329463328
2022-07-15,0.015117071744753616
2022-07-18,-0.013391663535976088
2022-07-19,0.0320510225777343
2022-07-20,0.01564064314592653
2022-07-21,0.010906230508515172
2022-07-22,-0.025266921585536305
2022-07-25,-0.006862913371562
2022-07-26,-0.02827651747425113
2022-07-27,0.05610147983593456
2022-07-28,0.013171256910674254
2022-07-29,0.041154977242265404
2022-08-01,-0.0063300733887922365
2022-08-02,-0.006912465127074245
2022-08-03,0.03236644815115457
2022-08-04,0.006199188733366001
2022-08-05,-0.005651355861407208
2022-08-08,-0.0058684081160247726
2022-08-09,-0.002446259384451666
2022-08-10,0.027625737432970067
2022-08-11,-0.008387964830813542
2022-08-12,0.02054747989731056
2022-08-15,0.003086170500477044
2022-08-16,0.0011194479438740171
2022-08-17,-0.007600493263190825
2022-08-18,8.239504878802817e-05
2022-08-19,-0.02078172264316983
2022-08-22,-0.028919025418728206
2022-08-23,-0.0017730599741973233
2022-08-24,-0.00017745086927874052
2022-08-25,0.019306486391365778
2022-08-26,-0.04553171938344664
2022-08-29,-0.010063023594158484
2022-08-30,-0.009144636971131792
2022-08-31,-0.009596520374737617
2022-09-01,0.005697877992069285
2022-09-02,-0.01257808202030636
2022-09-06,-0.01000349561256006
2022-09-07,0.019732690107366828
2022-09-08,-0.003800339177447561
2022-09-09,0.0220845093838243
2022-09-12,0.017877297784509628
2022-09-13,-0.06275337849429762
2022-09-14,0.007617137480682163
2022-09-15,-0.021131674994363633
2022-09-16,-0.009179913178607862
2022-09-19,0.008900858100691349
2022-09-20,-0.007968220156713586
2022-09-21,-0.020976423450755986
2022-09-22,6.46555784720856e-05
2022-09-23,-0.018162780331778327
2022-09-26,0.0016149376015951564
2022-09-27,-0.00278502930437804
2022-09-28,0.015896575471068118
2022-09-29,-0.02987570150207452
2022-09-30,-0.021049407952528687
2022-10-03,0.029836487594699722
2022-10-04,0.033123221443774414
2022-10-05,2.7731363707806517e-05
2022-10-06,-0.005463209144846217
2022-10-07,-0.041469749238601375
2022-10-10,-0.00883098686612998
2022-10-11,-0.011775146637297323
2022-10-12,0.0017311718404638512
2022-10-13,0.020488456840750673
2022-10-14,-0.033551455480403836
2022-10-17,0.04109206092697693
2022-10-18,0.010936376487147086
2022-10-19,-0.007566516358870729
2022-10-20,7.519182881603382e-05
2022-10-21,0.024476950517292352
2022-10-24,0.013373350576998594
2022-10-25,0.01456923544137161
2022-10-26,-0.05944948734348046
2022-10-27,-0.030335283717108887
2022-10-28,0.021246689666403744
2022-10-31,-0.0148992085881844
2022-11-01,-0.03383141413921052
2022-11-02,-0.0407336407354245
2022-11-03,-0.03572865820721048
2022-11-04,0.021633095342883695
2022-11-07,0.012401573860708667
2022-11-08,0.0017684833292866547
2022-11-09,-0.028633371416592487
2022-11-10,0.08807183232552117
2022-11-11,0.02601093837152222
2022-11-14,-0.015690964648806312
2022-11-15,0.01158110928462451
2022-11-16,-0.005238511341871593
2022-11-17,-0.003984796474285467
2022-11-18,-0.00378601726437436
2022-11-21,-0.01386302278033139
2022-11-22,0.012454087776876554
2022-11-23,0.010153781169124004
2022-11-25,-0.009509634010229421
2022-11-28,-0.014712161255241742
2022-11-29,-0.01318028807309566
2022-11-30,0.05250252086442362
2022-12-01,-0.0026766244634875164
2022-12-02,-0.005498192063292266
2022-12-05,-0.017601957988349015
2022-12-06,-0.02561438129154564
2022-12-07,-0.008957077982725816
2022-12-08,0.008120695538041714
2022-12-09,-0.008738719315835725
2022-12-12,0.01653738360356341
2022-12-13,0.017457697902483558
2022-12-14,-0.007562869417574173
2022-12-15,-0.04012377909485201
2022-12-16,-0.011376272537976243
2022-12-19,-0.02198063493291825
2022-12-20,0.0036952715963603703
2022-12-21,0.014749062707801996
2022-12-22,-0.026348386772171127
2022-12-23,0.008337097776370837
2022-12-27,-0.017129898784760712
2022-12-28,-0.018018847178647462
2022-12-29,0.0278696649382506
2022-12-30,-0.0017787048041861722
2023-01-03,-0.0019128442505444785
2023-01-04,-0.01354022501074879
2023-01-05,-0.021583473703308702
2023-01-06,0.023994920038276295
2023-01-09,0.009071423606644369
2023-01-10,0.011223954677748945
2023-01-11,0.035400293431911145
2023-01-12,0.0021439502837489253
2023-01-13,0.013340869208345185
2023-01-17,-0.0042459270785816915
2023-01-18,-0.008119969476252568
2023-01-19,-0.0035024877507197428
2023-01-20,0.03589811964955093
2023-01-23,0.013418519908325419
2023-01-24,-0.006440986910596942
2023-01-25,-0.006864944398975804
2023-01-26,0.022397094965028452
2023-01-27,0.015753137207047692
2023-01-30,-0.02097864787824956
2023-01-31,0.01863015373321447
2023-02-01,0.015741128729750902
2023-02-02,0.055918405126142504
2023-02-03,-0.028934395632993548
2023-02-06,-0.013525930607130192
2023-02-07,0.026143592909002127
2023-02-08,-0.030309944276443786
2023-02-09,-0.020447214103185698
2023-02-10,-0.002649179185474658
2023-02-13,0.01734991665495199
2023-02-14,0.00030998222011576707
2023-02-15,0.010977437845115413
2023-02-16,-0.020633880414544385
2023-02-17,-0.011311476894748672
2023-02-21,-0.02574564606336732
2023-02-22,0.0023690700232582634
2023-02-23,0.002037415503375475
2023-02-24,-0.021064646081576807
2023-02-27,0.0057558802234901115
2023-02-28,0.0001739917580966347
2023-03-01,-0.011459146091138094
2023-03-02,0.010284044142427798
2023-03-03,0.024599100400845487
2023-03-06,0.007006815776359594
2023-03-07,-0.01020589764254606
2023-03-08,0.003665923904326339
2023-03-09,-0.014778006103231673
2023-03-10,-0.015989732874267602
2023-03-13,0.014559704450611066
2023-03-14,0.024439067998388308
2023-03-15,0.014156502235823275
2023-03-16,0.03506757215465006
2023-03-17,0.002019369039318816
2023-03-20,-0.006823430972474319
2023-03-21,0.0206750406021348
2023-03-22,-0.012163105643005483
2023-03-23,0.011979944749420442
2023-03-24,0.0028219303331223967
2023-03-27,-0.014250792047451258
2023-03-28,-0.007601630982479581
2023-03-29,0.01816042053361204
2023-03-30,0.008686106676149993
2023-03-31,0.01767571083723708
2023-04-03,0.000363185311019693
2023-04-04,0.0037349948805439036
2023-04-05,-0.01287075460816004
2023-04-06,0.019314138243210675
2023-04-10,-0.010265590397892614
2023-04-11,-0.01577785610026464
2023-04-12,-0.007483130934744317
2023-04-13,0.031914076359685566
2023-04-14,-0.0001438710873617726
2023-04-17,-0.0038457951108906707
2023-04-18,-0.0030685763947041604
2023-04-19,0.005879127635327948
2023-04-20,-0.0020299157475661546
2023-04-21,0.0049946827879388265
2023-04-24,-0.0034807110059334482
2023-04-25,-0.021838854514917707
2023-04-26,0.022936397067963812
2023-04-27,0.03533175590788652
2023-04-28,-0.006869821534101976
2023-05-01,-0.010039406755789203
2023-05-02,-0.0022576677326461097
2023-05-03,-0.00218839961319231
2023-05-04,-0.0025333243331986674
