Date,AAPL,AMZN,GOOGL,MSFT
2020-04-28,-0.01634224512664902,-0.026406206272373736,-0.030576155070712117,-0.02466238613511058
2020-04-29,0.032317442514096885,0.025020524430829326,0.08517752166312298,0.043895811222276024
2020-04-30,0.02087653859909942,0.041803503952607714,0.0033618420777719597,0.009982293110549078
2020-05-01,-0.01623033873998619,-0.0790151691799427,-0.022057804466547856,-0.02623245312044159
2020-05-04,0.014049576043741548,0.013016157575809914,0.004226974429559846,0.024165650266409485
2020-05-05,0.014897528201633163,0.0007812169559819208,0.01955216830890719,0.01067872676254879
2020-05-06,0.01026423711344175,0.014332930141282023,-0.0026645940464473544,0.009798855098472517
2020-05-07,0.01029204346165957,0.006929629421755726,0.01757130876474647,0.00579044269018054
2020-05-08,0.023522404329809038,0.005055588339379235,0.010938531091068276,0.005865040475541448
2020-05-11,0.015612996960001395,0.012275095742505182,0.013809676249194542,0.011092795819927104
2020-05-12,-0.011494018390692765,-0.02184325689933136,-0.02044867271770756,-0.022912345694910005
2020-05-13,-0.0121475370009534,0.00464352271673132,-0.019717861588443363,-0.01523796968945932
2020-05-14,0.006124503336120918,0.008800091486279958,0.006306498205947178,0.004329766301599485
2020-05-15,-0.005929801871281497,0.008723388257937528,0.011868497343381246,0.014463432466894669
2020-05-18,0.023288299076599475,0.006815562402388709,0.0087884307828233,0.009509138149920325
2020-05-19,-0.005795541340631437,0.009463506026665746,-0.007812835516045898,-0.006946503729518111
2020-05-20,0.019261630410983905,0.0196519053240098,0.02497642993968846,0.013775318984476802
2020-05-21,-0.0074833075498740975,-0.020709907813958355,-0.0017117041567805621,-0.012084017094310215
2020-05-22,0.006417643834047564,-0.0040379627094452065,0.004602913551426428,0.00043604872385435224
2020-05-26,-0.0067962453524403315,-0.006182687942356004,0.005736167593757583,-0.010627738419398179
2020-05-27,0.00434736217111059,-0.004747292931811086,-0.0007669985350174022,0.001320961878531109
2020-05-28,0.00043977225010991146,-0.0038615979869802697,-0.0014375025377840955,-0.0022577990170373013
2020-05-29,-0.0009744369672972207,0.017041909136995572,0.010716391672820803,0.01014687379851458
2020-06-01,0.012222902494889843,0.011670253098244966,0.000941106466707111,-0.0022944818028983404
2020-06-02,0.004618723996165514,0.0005542421239081785,0.005171871254219581,0.011312460807701017
2020-06-03,0.005489882521533014,0.002419803318654912,-0.002123887809133249,0.0024305974121902646
2020-06-04,-0.008649249633458932,-0.007207963182428161,-0.01748751351459471,-0.013251070972325656
2020-06-05,0.028083074355858727,0.009062306094701045,0.018022402720867803,0.02312864073039128
2020-06-08,0.005894764578659781,0.01640122058468097,0.0055538258087085264,0.006177477039623713
2020-06-09,0.031089733970745263,0.029973414532654237,0.002786074195024401,0.007615784390604633
2020-06-10,0.025402078800812595,0.01775474019639406,0.008653547690194847,0.036420512642760416
2020-06-11,-0.04920119853122821,-0.034386807792203426,-0.043821992487160476,-0.05519410204031973
2020-06-12,0.00859644030920704,-0.005071582137180358,0.007830137362234691,0.007860921230952458
2020-06-15,0.012291260636260359,0.01080967380014712,0.005519257706111669,0.006371454954819354
2020-06-16,0.026157371199020056,0.01641919546995653,0.01794834074728569,0.024209582051852283
2020-06-17,-0.0013927736241457055,0.009782656419923274,0.004187445158405197,0.003455168113831595
2020-06-18,0.0003980822391794587,0.004910408831544251,-0.012762069760986445,0.010651638953588246
2020-06-19,-0.00573086985987669,0.007892706403668376,-0.00663231687881509,-0.005977595525529474
2020-06-22,0.02582725092611532,0.014404049034053084,0.01809930317115159,0.02739518961361118
2020-06-23,0.021120207319551523,0.018470070932883553,0.009140024371595978,0.006658635742895559
2020-06-24,-0.0178096253817717,-0.010915222785479236,-0.021597830442495813,-0.020363651554845857
2020-06-25,0.013188251516628374,0.007352966946613356,0.005845918596190653,0.012557291156083339
2020-06-26,-0.031207760075447247,-0.022657517035347675,-0.0560562018300828,-0.02021884089433152
2020-06-29,0.022784887007894057,-0.004648937652200358,0.02509831584403478,0.010689824367677654
2020-06-30,0.008313028878624552,0.02884445591830274,0.014833834702851559,0.025228334376149998
2020-07-01,-0.0018931100762361478,0.04253577590541981,0.016748503116276507,0.00583047368781015
2020-07-02,0.0,0.004021512351305945,0.019183610631986887,0.007592074232661847
2020-07-06,0.02639878014756288,0.056086861548230546,0.02001698548922001,0.021297652011620677
2020-07-07,-0.003107982776478464,-0.018794894393650154,-0.0065093475685356625,-0.011696206329540824
2020-07-08,0.023023264295752032,0.026637631211038765,0.009139894102438645,0.02175458881892117
2020-07-09,0.004290876353241221,0.032418003431597016,0.009966118296055392,0.006976409873780394
2020-07-10,0.0017479245954990126,0.005442909266691453,0.013311062537411713,-0.0030373124816832635
2020-07-13,-0.004623771791092546,-0.030459227148096752,-0.017554047157125944,-0.03137587213828583
2020-07-14,0.01641286638687115,-0.006464146747407976,0.005690666741628501,0.0061624461945179515
2020-07-15,0.006853707731943696,-0.02466286482562469,-0.0026205059097722336,-0.001489090471237531
2020-07-16,-0.012381344740339143,-0.002985648858511928,-0.001292751624881484,-0.020002647222151466
2020-07-17,-0.002022380673131133,-0.012724365220700149,0.001272899165120516,-0.00511297203034504
2020-07-20,0.020855184115472644,0.07630823511693882,0.030508597851955047,0.04208300132616257
2020-07-21,-0.013897869082572263,-0.018484694634580835,-0.005077327229256981,-0.01356024148756922
2020-07-22,0.002805246974208478,-0.012305027339411448,0.00572288675155419,0.014268957350370263
2020-07-23,-0.046584898223251826,-0.03725419917985109,-0.031219997434184316,-0.04446904903083089
2020-07-24,-0.002480208968249421,0.007458986752838637,-0.005646332684265195,-0.006141089149228685
2020-07-27,0.023424006799064027,0.015270459525145965,0.013971619378483988,0.012588220534778944
2020-07-28,-0.016564208754073453,-0.018126069617507432,-0.016999680204748853,-0.009017768095698491
2020-07-29,0.018986983263443672,0.011004699826417956,0.013121401918120532,0.010047245158037153
2020-07-30,0.012027416334937641,0.0060308083157400725,0.00970648978821098,-0.0007842524274424686
2020-07-31,0.09956370145206636,0.036294147981264194,-0.03332407174573074,0.005428962758396759
2020-08-03,0.024885449226626083,-0.01682166001089732,-0.0034940972642246697,0.054716448847968197
2020-08-04,0.006655621338854856,0.008619861276316521,-0.006400497356405651,-0.015122349239333744
2020-08-05,0.0036182315179297676,0.020871316739287018,0.003922415060436134,-0.0016424471463382076
2020-08-06,0.03429452247659583,0.0062115284906952865,0.017332414070395732,0.015887222001690817
2020-08-07,-0.02299818786474399,-0.01800293843304236,-0.004381691352950854,-0.018049672993224967
2020-08-10,0.014430120211501524,-0.006111826385309402,-0.0010349416819895889,-0.020108738951254576
2020-08-11,-0.03019094695373742,-0.02167112480516848,-0.010936097755249771,-0.023662893900326096
2020-08-12,0.03269395001763635,0.026133573522779383,0.01787322549629153,0.028166704546906323
2020-08-13,0.017542761028744032,-0.0003859062604570367,0.006223898636086013,-0.002345103208002011
2020-08-14,-0.0008918735645470688,-0.004121037907113718,-0.007956865174005269,0.0009579147804863016
2020-08-17,-0.002613948867749507,0.010865072977043023,0.007686553800609239,0.006584249988364116
2020-08-18,0.008298279074521008,0.04006138810950659,0.02574350518891787,0.005737806257132271
2020-08-19,0.001253950468956133,-0.015825714532805114,-0.007205647440730066,-0.006085395943189768
2020-08-20,0.02194695530171406,0.011250743012291311,0.020277103135160155,0.02300458563958341
2020-08-21,0.05024847356673841,-0.003843813244746528,-0.000431406833126214,-0.007296599178169524
2020-08-24,0.011889296624496943,0.006899163550113672,0.006061886402133421,0.003140369883424903
2020-08-25,-0.00823764118577702,0.01173146611135582,0.012974049314864611,0.012925494301486708
2020-08-26,0.01350755414737682,0.02809711446991023,0.023558311860710678,0.021389245107255817
2020-08-27,-0.012026436428785784,-0.012233678809977448,-0.009539746744830302,0.024257087075546174
2020-08-28,-0.0016211867711660734,0.0005292501453169122,0.006676898271118923,0.010230719690370291
2020-08-31,0.03334969567774686,0.014347795491567642,-0.006056876276032348,-0.014875652827791562
2020-09-01,0.03905982749184209,0.013858994770032553,0.015557667929372108,0.007685382044856641
2020-09-02,-0.020936074936501653,0.009197048337934825,0.036956202455131475,0.019089039793947674
2020-09-03,-0.0834475643341755,-0.047389460231042485,-0.05252622180038848,-0.06394869738005438
2020-09-04,0.0006614202796268091,-0.02202820804028703,-0.03008891791378951,-0.01413550469479596
2020-09-08,-0.06966629105082037,-0.04493916629572862,-0.03711444790088801,-0.05561389680925717
2020-09-09,0.03911173276034521,0.037013109131374684,0.015390300310679018,0.041701954056320524
2020-09-10,-0.03319045111978584,-0.029022560577017922,-0.013783491457761322,-0.028418330978350493
2020-09-11,-0.013216055069260022,-0.0187214757293059,-0.0067657729147910985,-0.0065463165329220085
2020-09-14,0.029558887909526516,-0.004261050710177225,-0.004582513021656707,0.006740951519330019
2020-09-15,0.0015591649052824736,0.016986906487693396,0.017274042569699475,0.01627311290454334
2020-09-16,-0.029957835852824532,-0.02503409881608985,-0.015115798500021434,-0.018027046783877048
2020-09-17,-0.016092548501272213,-0.02279449983567252,-0.0167052176585887,-0.010491365253864241
2020-09-18,-0.03223410479230346,-0.018049831297685878,-0.024472455108376992,-0.01249708627763157
2020-09-21,0.029874898099157037,0.0018798451658920035,-0.01454260715562534,0.010671945798446473
2020-09-22,0.015593686646438384,0.055362197019776946,0.020540640789079842,0.023808447741206922
2020-09-23,-0.04285126403841192,-0.04214463095521935,-0.03515635271687763,-0.03348279909761448
2020-09-24,0.010216659951925375,0.0066217097971920415,0.009512020838425592,0.012878500087681311
2020-09-25,0.036829413061438394,0.024642604582375296,0.011321398506535229,0.02253081692788397
2020-09-28,0.02358852780559971,0.025178461064278568,0.01352790439297709,0.0077649142357634
2020-09-29,-0.007596660082283912,-0.00923261654532486,0.005033239962568585,-0.010463187231673504
2020-09-30,0.014963290946083146,0.0012233973846267278,-0.0002866716917607281,0.014703652780120873
2020-10-01,0.008426523607058603,0.022773457377156782,0.015101097847158788,0.010076005458478341
2020-10-02,-0.03281257620276191,-0.030338326155417573,-0.021947617185074424,-0.029955534291317185
2020-10-05,0.030326389342988112,0.023466537334268914,0.018534327395767176,0.020117231395577834
2020-10-06,-0.029088260365604062,-0.03151160525254176,-0.02168566307767339,-0.021476393598570804
2020-10-07,0.016824621824153032,0.030413812448158245,0.005580388122525905,0.018858552589939563
2020-10-08,-0.0009564798346312135,-0.0016097349459189387,0.016509801451529336,0.0035681622095314804
2020-10-09,0.017246327092741768,0.02967554216621051,0.01805071555947908,0.024532644310866283
2020-10-12,0.06158483258351052,0.0464540159772508,0.03521603962150417,0.025572622529932292
2020-10-13,-0.026885590973456632,0.0002033158031418585,0.0015839624667938826,0.006572760484885446
2020-10-14,0.0007428048770242562,-0.023481628688544316,-0.002319346401078367,-0.009014742875457888
2020-10-15,-0.003968580329469052,-0.007478033616218114,-0.0051106326359859665,-0.005447967981094183
2020-10-16,-0.014099274570282412,-0.01994812848396483,0.007831874696050898,0.0
2020-10-19,-0.02587371127764159,-0.020216949722746604,-0.024374545824906016,-0.02507748242467568
2020-10-20,0.013105673172425251,0.0030508956211158598,0.013716405719182452,0.0020051841368001386
2020-10-21,-0.005461398537716979,-0.01001890884724982,0.022257256412930252,0.0006987430099648037
2020-10-22,-0.009629608408221337,-0.002684886825932588,0.012948767904030234,0.0004185820411352062
2020-10-23,-0.006152785575627948,0.008776346822349299,0.016249150431373337,0.0062164347187665
2020-10-26,8.706154639829453e-05,0.0008235515832760146,-0.030270300963146337,-0.028854087053198394
2020-10-27,0.013382530724616247,0.02442300268945314,0.009167021023252397,0.01497669025006288
2020-10-28,-0.047418974248405875,-0.038319991707740156,-0.05666396517674243,-0.0508366311538844
2020-10-29,0.036380503944890064,0.015134134911874026,0.03004437605374734,0.010014680165596188
2020-10-30,-0.057648246867298476,-0.055995337191590895,0.037338132344165685,-0.011051498867226672
2020-11-02,-0.0008271174162620988,-0.010485731675678473,0.005067382189398579,-0.0006916004243798845
2020-11-03,0.015236866529363997,0.014515652838803237,0.013052267140868124,0.020061181647452343
2020-11-04,0.040024777021080205,0.06131112770815112,0.05910006298725241,0.047121164372377754
2020-11-05,0.03487825025855993,0.024635765802841537,0.009491624709563731,0.03138887110080956
2020-11-06,-0.0011366608255341394,-0.0032050668056014093,-0.001572856777352136,0.0019240258748722098
2020-11-09,-0.020170107002896943,-0.0519488297063862,0.0009599383584088172,-0.024112935671508243
2020-11-10,-0.00301343592485892,-0.03519509049367411,-0.013546268956076654,-0.03437697954989117
2020-11-11,0.02990125404655513,0.03317322672809136,0.005457694695200359,0.025916002691863737
2020-11-12,-0.0023461413270989056,-0.008678484699991355,-0.0025273261461930627,-0.0051389664112639335
2020-11-13,0.0004194843306826229,0.005939975842648188,0.016751131711493873,0.004954344992685259
2020-11-16,0.008682399624781529,0.0007187867984453675,0.0009983637266143732,0.003319813200281813
2020-11-17,-0.007593074719628181,0.001468143007621713,-0.006997184042311604,-0.012833452584947924
2020-11-18,-0.011456563413806185,-0.009677888280344956,-0.012003853823895995,-0.013271340390771866
2020-11-19,0.005154817030448966,0.003715583547472407,0.010248104000719519,0.006328252855741662
2020-11-20,-0.011017738747309687,-0.0056688516272875725,-0.012698470570003844,-0.009602401171843876
2020-11-23,-0.030194252441040195,-0.0003259651773973119,-0.005092583557128463,-0.0013318547654821318
2020-11-24,0.011527903821265516,0.006328425701275153,0.02081739268056153,0.01769047735463209
2020-11-25,0.007439223280099341,0.021263218006347694,0.0001302099268923489,4.6756910976747376e-05
2020-11-27,0.004814730131122352,0.003219256968037136,0.01289183502860958,0.006338806910881955
2020-11-30,0.020880037370365388,-0.008580433078829422,-0.01842250411499776,-0.00540420164826697
2020-12-01,0.030361712454120338,0.0162931356533559,0.023078666856489023,0.009947131547304979
2020-12-02,0.0029292912560596684,-0.00515287341781244,0.01635800135658971,-0.0038926960389174103
2020-12-03,-0.0011379760431383093,-0.005257991204430573,-0.0017165473882428234,-0.005260496088016491
2020-12-04,-0.005628554611608391,-0.007607189417695092,0.0010533481693407178,0.0005599440202297313
2020-12-07,0.012195334812825974,-0.001449259101838023,-0.0036970369210415446,-0.0003268921876623469
2020-12-08,0.005077988229410314,0.0060897673194401595,-0.0031419485027810597,0.007994569429027777
2020-12-09,-0.021125214993688492,-0.023272568006966705,-0.018651033682949153,-0.019682135603461742
2020-12-10,0.011917573528331773,-0.0008734778193995013,-0.005759246921382756,-0.006061721164293673
2020-12-11,-0.006757715867574869,0.004802302959357711,0.004036649633080526,0.012931362074963234
2020-12-14,-0.005159857660756835,0.012927776593180737,-0.012781331629078851,0.004398007525315932
2020-12-15,0.04887601602206205,0.0025782705182143205,0.005020890356641587,-0.00032683994316524235
2020-12-16,-0.0005474081421351694,0.023678659082595685,-0.0022114131333461308,0.023766305849218374
2020-12-17,0.00693919089309386,-0.001506881775001751,-0.009537746157950845,0.00063801108853292
2020-12-18,-0.01597743407625473,-0.010696397444651836,-0.00824408745894343,-0.003789819160069161
2020-12-21,0.012319061058838928,0.001413904523066775,0.0048197648317848925,0.01813380191433992
2020-12-22,0.028067098168043907,0.00010602891458408637,-0.008301599604291079,0.006046656513167004
2020-12-23,-0.007000677942805835,-0.006649178948489452,0.004645595334652274,-0.013125169892598425
2020-12-24,0.007682620019115794,-0.003957235360226408,0.0034254144827523987,0.007797112864935643
2020-12-28,0.035141099065492655,0.034470151618254896,0.022690962256856774,0.009872355773011196
2020-12-29,-0.013404399227017983,0.011517048584034767,-0.00917388416325527,-0.0036070181858040553
2020-12-30,-0.008563206463184952,-0.01094170357368153,-0.012312715680955422,-0.011080557221491873
2020-12-31,-0.007732627669333404,-0.008840331459923346,0.009395806427248063,0.0033325464268268144
2021-01-04,-0.025030010750002423,-0.02182109847190733,-0.015241412520522904,-0.021495460540765794
2021-01-05,0.012288140443954942,0.009954646073317086,0.008031919625069247,0.000964177494708959
2021-01-06,-0.034241229603122765,-0.025211776834210834,-0.009916670150269669,-0.02627135515573836
2021-01-07,0.0335541691151335,0.007548565530855581,0.029431376561494468,0.028059580559387797
2021-01-08,0.008594240959087214,0.006474509430722278,0.013151895346309426,0.0060741972191223036
2021-01-11,-0.023523269125863337,-0.021754382256951105,-0.023376858464428982,-0.009745802475678507
2021-01-12,-0.001396607461628158,0.002123540741920703,-0.010796686437098087,-0.011840452476592656
2021-01-13,0.01609625130419304,0.014335165650269394,0.005636244065776451,0.006538780627283688
2021-01-14,-0.015242685689896342,-0.01220978211670719,-0.00939013355811511,-0.015465116407717909
2021-01-15,-0.01382562233084242,-0.007452299659631569,-0.0019081656588526453,-0.001738453134389483
2021-01-19,0.005412410971675481,0.005304424924284414,0.03237661502353696,0.017665756127082786
2021-01-20,0.032327716290853944,0.044686981065348005,0.052187510163386276,0.0358495598903024
2021-01-21,0.03600266050380019,0.01327491862890803,0.0021677372818285257,0.0028041376923215577
2021-01-22,0.01594598631468683,-0.004473303364494828,0.004453680967070751,0.004346601993450176
2021-01-25,0.027307146562466664,0.0005374909810066927,0.0009083297639005651,0.01572010927171485
2021-01-26,0.0016782991048327094,0.009706872588035214,0.007190625208439244,0.012125043917816129
2021-01-27,-0.007713621690547162,-0.028528919404602372,-0.0477755233024654,0.0024502525235225304
2021-01-28,-0.03561182334769658,0.001557905206109897,0.01866009762606258,0.025561605677386037
2021-01-29,-0.03813872610094109,-0.009752051571646207,-0.014041736421363726,-0.02960577376425272
2021-02-01,0.01638512847049666,0.041746274050055085,0.03532769241502782,0.0326146436069811
2021-02-02,0.0063167507718377034,0.011043015400718599,0.013666907927173516,-0.0005844028089528052
2021-02-03,-0.007808772484150154,-0.020163489626646183,0.0702953832285386,0.014466254093855786
2021-02-04,0.02543152579473593,0.00556035766663457,-0.0025532074067271798,-0.004082259984653844
2021-02-05,-0.003102791094866553,0.0063293425623789645,0.016995100778243812,0.0007848228996808046
2021-02-08,0.0010962091041384005,-0.008751967758836224,-0.002065595707738663,0.0011141231209735405
2021-02-09,-0.006595582449700108,-0.005413479034808956,-0.00438933971748421,0.0053470538300919475
2021-02-10,-0.004568780359041886,-0.005588994815406755,0.0053293046597499135,-0.003904665126035009
2021-02-11,-0.0019220055251205942,-0.007467083315264711,0.001087308770161742,0.00685401258480135
2021-02-12,0.0017745121584453018,0.004764600739063575,0.0030020949060877425,0.0020429819196069506
2021-02-16,-0.016235264613303064,-0.002676197092374675,0.007451884647608386,-0.005279517002756011
2021-02-17,-0.01780140917065478,0.012068471325383062,0.0037452163326186574,0.004350150532607664
2021-02-18,-0.008673725637001377,0.005903355134450001,-0.0060647740763226385,-0.001680339858995055
2021-02-19,0.0012325135596307733,-0.023816428691007405,-0.008105735341323963,-0.011634813362293028
2021-02-22,-0.030252127536670063,-0.02151030634661799,-0.016678849626291202,-0.027174220875821855
2021-02-23,-0.0011117933175100847,0.004316729031036398,0.0028486200753841343,-0.005301614408528033
2021-02-24,-0.004060322244627743,-0.011007327640787778,0.01143376628962744,0.005472175854546291
2021-02-25,-0.03540180118538661,-0.03293690001850802,-0.033107477115889884,-0.023990352510593397
2021-02-26,0.002229047712080786,0.011632467716052848,0.0029520682819579192,0.014695558906033714
2021-03-01,0.05245129636546572,0.017057488725899683,0.02334174556689821,0.019433100377812384
2021-03-02,-0.021114991983807892,-0.016540301818484742,-0.0025058811799447407,-0.013041679772499358
2021-03-03,-0.02476054602551048,-0.029358478249911932,-0.026042471301555806,-0.027351478479468446
2021-03-04,-0.015938284111757167,-0.009170074897274566,0.011133904154254144,-0.0036541154083458223
2021-03-05,0.01068112834667677,0.007658083796422065,0.030571186492646753,0.02125201194479524
2021-03-08,-0.042566655308784146,-0.016299583149453855,-0.043650888546269744,-0.018345369100139407
2021-03-09,0.03984519833141383,0.036879873274693574,0.016236083043891673,0.02771406458075842
2021-03-10,-0.009209096832672308,-0.0017024656850275469,-0.002045824497951985,-0.005834341332467676
2021-03-11,0.016367956381092306,0.018133028189585527,0.03111400935038428,0.020062479059109503
2021-03-12,-0.007654648660986634,-0.0077703841773409145,-0.02435465101143129,-0.005836717082456589
2021-03-15,0.024162574149388397,-0.002531144890792291,0.002163536482965284,-0.003995220317682099
2021-03-16,0.012662400657255057,0.0032979661178309406,0.01423299939140697,0.012274841471973228
2021-03-17,-0.006471444738826253,0.014089129048404545,-0.0008015932573779734,-0.002822765388616372
2021-03-18,-0.0344932012642671,-0.03496292546552067,-0.029674032825025433,-0.027023826577921364
2021-03-19,-0.004490362409594027,0.015392830040768038,0.002776480028296249,-0.0016049994513693498
2021-03-22,0.02794170620710921,0.011610547696605156,0.0018385420678104537,0.024189458013562894
2021-03-23,-0.006912573716457055,0.008523856571831514,0.005225869186213663,0.006714841431347109
